	1061160750	-1.8743607	5.073313	7.912687
	1061160763	-1.8911201	5.197812	8.006061
	1061160763	-2.0168157	5.3462524	8.189218
	1061160765	-2.1030068	5.4922986	8.431031
	1061160781	-1.8887259	5.577293	8.666861
	1061160782	-1.795352	5.659893	8.732701
	1061160782	-1.7738042	5.6060233	8.71235
	1061160785	-1.7187376	5.6467247	8.402301
	1061160799	-1.8743607	5.910087	8.314913
	1061160800	-2.6536734	7.2005615	9.69517
	1061160800	-2.1461027	6.6283474	8.319701
	1061160817	-1.4553753	5.895722	7.0759134
	1061160817	-0.86161333	5.291186	6.5803137
	1061160817	-0.6652888	5.076905	6.272659
	1061160828	-0.5467758	5.073313	6.030844
	1061160829	-0.43185413	5.0625396	5.959018
	1061160829	-0.26066872	5.1367598	6.04521
	1061160834	0.055365913	5.1523223	6.3540616
	1061160845	0.28999767	5.127183	6.5240498
	1061160846	0.48512512	5.019444	6.8245225
	1061160849	0.69820905	4.9320555	7.0160584
	1061160866	0.9208698	4.8279076	7.260267
	1061160866	1.1159973	4.787206	7.306954
	1061160866	1.3518262	4.7417164	7.4793363
	1061160869	1.622371	4.7141833	7.4302554
	1061160880	1.8174983	4.620809	7.5607395
	1061160880	1.9958664	4.4843397	7.712771
	1061160883	2.1598692	4.357447	7.9797244
	1061160895	2.2723968	4.211401	8.305336
	1061160896	2.3621793	4.1216183	8.614188
	1061160900	2.4148517	4.024653	8.963741
	1061160912	2.4735096	4.0521865	9.093028
	1061160913	2.5752633	4.048595	9.093028
	1061160913	2.6387095	3.976769	9.055919
	1061160918	2.7907414	3.9145198	8.919449
	1061160931	2.8709471	3.8271315	8.6596775
	1061160931	2.894889	3.9193082	8.249072
	1061160933	2.8601732	3.8486793	8.016835
	1061160946	2.7919385	3.799598	7.881562
	1061160946	2.7632082	3.7816415	7.8683944
	1061160948	2.7715878	3.8426938	7.869591
	1061160965	2.8781297	4.0557775	7.9222636
	1061160965	3.001431	4.2676644	7.960571
	1061160965	2.977489	4.5322237	8.21675
	1061160967	2.7644053	4.8159366	8.545954
	1061160981	2.5441387	5.044583	8.889522
	1061160981	2.3202808	5.207389	9.255835
	1061160982	2.0952258	5.0302176	9.628133
	1061160995	1.8761563	4.734534	10.093804
	1061160995	1.6211739	4.525041	10.559477
	1061160997	1.3913305	4.459201	11.002404
	1061161002	1.1148002	4.4843397	11.506384
	1061161012	1.0453683	4.602853	11.806856
	1061161012	0.90171623	4.793192	12.080992
	1061161017	0.8777742	4.865018	12.115708
	1061161032	0.82031333	4.9548006	12.180351
	1061161032	0.8466496	4.915296	12.118102
	1061161033	0.9771336	4.947618	12.012757
	1061161048	1.0980407	4.973954	11.865514
	1061161048	1.3099276	5.0158525	12.010364
	1061161048	1.4511855	5.1259856	11.997195
	1061161051	1.7157447	5.1487308	12.058248
	1061161061	1.9970635	5.140351	12.0989485
	1061161063	2.310704	5.161899	12.101343
	1061161066	2.6159647	4.9907136	12.091766
	1061161079	2.9032688	4.997896	12.194716
	1061161079	3.081637	5.0026846	12.391041
	1061161081	3.2432454	4.9464207	12.596943
	1061161100	3.43957	4.9164934	12.848333
	1061161100	3.5425208	4.830302	13.163172
	1061161100	3.5497034	4.8542438	13.416957
	1061161101	3.3868976	4.9069166	13.677925
	1061161113	2.9260137	5.5126495	14.157962
	1061161113	2.4651299	5.7257333	13.896995
	1061161117	2.2711997	5.756858	13.39062
	1061161129	2.253243	5.577293	13.097331
	1061161129	2.2149358	5.497087	12.79207
	1061161130	2.0820577	5.4192758	12.617293
	1061161135	1.7875708	5.4899044	12.661586
	1061161145	1.4894928	5.7149596	12.637644
	1061161145	1.1387422	5.9543796	12.551453
	1061161150	0.827496	6.1076083	12.447305
	1061161164	0.54737437	6.1902084	12.227038
	1061161165	0.43484688	6.223727	11.969662
	1061161165	0.32471362	6.1112	11.57821
	1061161181	0.22176293	6.0764837	11.286118
	1061161181	0.085293435	5.9639564	10.973674
	1061161182	0.06015432	5.839458	10.654048
	1061161185	0.052971713	5.85502	10.259005
	1061161199	0.07930793	5.8741736	9.911845
	1061161199	0.06494272	5.9412117	9.398289
	1061161199	-0.6976105	6.8641763	8.915857
	1061161213	-1.297358	7.5225816	8.581866
	1061161213	-0.9262568	6.673837	8.040777
	1061161214	-0.6832453	5.997475	7.3380785
	1061161228	-0.46776715	5.4671597	6.990919
	1061161228	-0.15292963	5.0242324	6.5527806
	1061161229	0.042197805	4.7668557	6.1361895
	1061161234	0.15352818	4.6339774	5.7602997
	1061161247	0.038606502	4.6255975	5.482572
	1061161247	-0.21877018	4.617218	5.33892
	1061161249	-0.62099606	4.784812	5.2156186
	1061161265	-0.9250597	4.7644615	5.0432363
	1061161265	-1.165677	4.6040497	4.9163437
	1061161265	-1.3811551	4.4316673	4.836138
	1061161268	-1.6445173	4.280833	4.9199347
	1061161279	-1.9737201	4.1024647	5.0157027
	1061161280	-2.2167315	3.9205053	5.127033
	1061161283	-2.54354	3.8247373	5.1677346
	1061161297	-2.755427	3.715801	5.4741926
	1061161298	-3.101389	3.558981	5.4155345
	1061161298	-3.6891656	3.3842041	5.2982187
	1061161314	-4.069844	3.205836	5.2503347
	1061161314	-4.284125	3.0669725	5.198859
	1061161314	-4.334403	2.8993783	5.1821
	1061161318	-4.4493246	2.8203697	5.1761146
	1061161330	-4.6851535	2.7665	5.0468273
	1061161331	-4.984429	2.669535	4.4674306
	1061161334	-5.110124	2.60968	4.1310453
	1061161348	-5.1711764	2.4732103	3.7527616
	1061161348	-5.211878	2.421735	3.3589153
	1061161348	-5.19033	2.303222	2.748394
	1061161353	-5.082591	2.1404164	2.3282115
	1061161364	-5.011962	1.9560628	2.025345
	1061161365	-5.092168	1.8327614	1.8900726
	1061161367	-5.336376	1.7681179	1.8385973
	1061161381	-5.638046	1.7776948	1.8481741
	1061161383	-5.8235965	1.7836803	2.1235073
	1061161383	-5.8379617	1.650802	2.6741736
	1061161401	-5.709872	1.5179238	3.4223616
	1061161401	-5.4908023	1.3443443	4.3417354
	1061161402	-5.3495445	1.2318168	5.2623057
	1061161402	-5.3148284	1.1947067	6.3265285
	1061161408	-5.2920837	1.3359646	7.1800613
	1061161420	-5.260959	1.5227122	7.7630496
	1061161420	-5.0610433	1.8339585	7.9916954
	1061161421	-4.9928083	2.4061728	7.628974
	1061161426	-5.0670285	3.0454245	6.9777513
	1061161431	-5.2813096	3.7600937	6.2056212
	1061161445	-5.697901	4.380192	5.1785088
	1061161445	-6.188712	4.859032	3.8688803
	1061161446	-6.630442	5.407305	2.5796027
	1061161451	-7.0111203	5.816713	1.8062755
	1061161464	-7.294833	6.117185	1.8242321
	1061161464	-7.396587	6.247669	2.9064112
	1061161466	-7.3499	6.303933	5.204845
	1061161480	-7.2601175	6.253655	8.529194
	1061161480	-7.223007	6.1327477	12.431743
	1061161481	-7.2996216	6.021417	16.336685
	1061161486	-7.373842	5.9687448	18.71293
	1061161496	-7.217022	5.947197	18.71293
	1061161497	-6.8471174	5.8119245	18.71293
	1061161500	-6.578967	5.7903767	18.71293
	1061161513	-6.29286	5.9567738	18.71293
	1061161513	-5.806837	6.123171	18.71293
	1061161515	-5.296872	6.35062	18.71293
	1061161528	-4.808455	6.6415157	18.71293
	1061161529	-4.3152494	7.04015	18.71293
