	10480522	-0.50517654	4.398747	8.653842
	10480522	-0.57161564	4.4167037	8.406641
	10480536	-0.6697779	4.542998	7.9846625
	10480537	-0.57041854	4.7177744	7.726089
	10480552	-0.23223756	4.92607	7.744644
	10480567	0.091578215	5.04159	7.7452426
	10480567	0.1604115	5.0787005	7.5345526
	10480587	0.0664391	5.0798974	7.27957
	10480588	-0.09995792	5.101445	7.077859
	10480601	-0.32561144	5.0583496	7.0209966
	10480621	-0.5931635	4.9583917	7.1227503
	10480621	-0.7302315	4.9105077	7.2747817
	10480643	-0.83737206	4.8745947	7.4028716
	10480643	-0.90859956	4.831499	7.6003933
	10480662	-0.85173726	4.767454	7.7973166
	10480662	-0.7422025	4.642956	7.7829514
	10480667	-0.81402856	4.50888	7.7374616
	10480688	-1.0486604	4.413711	7.7290816
	10480688	-1.2916719	4.3742065	7.8529816
	10480697	-1.4460979	4.337096	7.9445596
	10480719	-1.5275006	4.2556934	7.94037
	10480720	-1.5771804	4.2341456	7.9068513
	10480738	-1.5376761	4.2754455	7.9475527
	10480738	-1.4790181	4.377199	8.112154
	10480747	-1.3509283	4.560954	8.475474
	10480770	-1.1647792	4.712986	8.549096
	10480771	-1.1001357	4.7261543	8.260594
	10480778	-1.2952632	4.5962687	8.031948
	10480794	-1.6196774	4.4244847	8.02297
	10480798	-1.9129672	4.14975	8.120534
	10480812	-2.2691047	3.8714242	8.127118
	10480828	-2.5731683	3.7313633	7.909844
	10480828	-2.7688942	3.6703112	7.639898
	10480837	-2.8496985	3.6481647	7.425018
	10480851	-2.8514943	3.6332011	7.4495587
	10480870	-2.7647045	3.5942953	7.814076
	10480871	-2.60549	3.4464533	8.152257
	10480878	-2.3708582	3.3387144	8.58022
	10480887	-2.2122424	3.3626564	8.994417
	10480903	-2.167351	3.3213563	9.22067
	10480920	-2.0207062	3.318962	9.143456
	10480921	-1.8662802	3.3812113	8.963891
	10480928	-1.7328035	3.4997244	8.81605
	10480938	-1.5921441	3.663727	8.727464
	10480956	-1.4999673	3.7924154	8.719683
	10480958	-1.4736311	3.912724	8.699332
	10480971	-1.4999673	4.0653543	8.92738
	10480994	-1.6124948	4.1683054	9.537302
	10480994	-1.9213469	4.0946836	10.227431
	10480998	-2.0979192	4.0426097	10.820595
	10481022	-2.0644004	3.9480386	10.556634
	10481023	-1.8130093	3.9935284	9.528923
	10481028	-1.3311762	4.343082	8.1797905
	10481038	-1.2120646	4.5962687	7.180211
	10481052	-1.4095862	4.733337	6.9587474
	10481070	-1.4790181	4.799177	7.1347213
	10481071	-1.4221559	4.471172	7.548918
	10481078	-1.2240356	4.0336313	8.016386
	10481088	-0.9103952	3.8241386	8.179192
	10481102	-0.6799533	4.044405	8.437167
	10481119	-0.45908818	4.5561657	8.789713
	10481119	-0.40880993	4.135385	7.371747
	10481137	0.19991584	4.209605	6.3631897
	10481141	1.0259154	4.4161053	6.0250087
	10481150	1.086369	4.598663	6.0567317
	10481184	0.4997896	4.751293	6.2225304
	10481185	0.021547815	4.844667	6.393716
	10481185	0.0035913025	4.76506	6.6708446
	10481190	0.5033809	4.6800656	7.243657
	10481206	1.0833763	4.5902834	7.751228
	10481208	1.4478935	4.3035774	7.9954367
	10481218	1.5275006	3.7732618	8.257003
	10481250	1.4317327	3.244742	8.397662
	10481250	1.3802572	3.064578	8.645462
	10481251	1.3982137	3.0945058	9.026739
	10481276	1.4030021	3.1052797	9.589975
	10481276	1.3784616	3.0113072	10.475231
	10481278	1.5227122	2.8383262	11.407174
	10481321	1.7902644	2.6258407	11.942877
	10481322	2.0895395	2.5893292	11.989564
	10481322	2.1757307	2.771887	11.703457
	10481322	2.0428526	2.9346926	11.155185
	10481328	1.858499	2.9400797	10.497377
	10481354	1.780089	2.8125885	9.968259
	10481354	1.816002	2.710835	9.712678
	10481358	1.8459295	2.558803	9.619903
	10481368	1.927931	2.236783	9.572019
	10481384	2.1535845	2.0931308	9.584588
	10481409	2.4654293	2.2876596	9.683948
	10481409	2.617461	2.4821887	9.870096
	10481410	2.7575219	2.5767596	10.010158
	10481418	3.1262288	2.7096379	9.780912
	10481446	3.1824925	2.8808231	9.331401
	10481447	3.1663318	3.0226796	8.762778
	10481451	3.0442274	3.1381998	8.248624
	10481479	2.7856536	3.1615434	7.8146744
	10481479	2.5306711	3.1435869	7.3765354
	10481479	2.3038206	3.1094694	6.9647326
	10481501	2.12246	2.9604304	6.4619503
	10481502	1.8495208	2.791639	6.3326635
	10481520	1.6106992	2.7132292	6.655282
	10481520	1.4646529	2.7443538	6.739079
	10481528	1.3623008	2.9945478	6.685808
	10481546	1.4754268	3.318962	6.6367273
	10481548	1.5753847	3.5194764	6.5487404
	10481563	1.5741876	3.7056258	6.619968
	10481569	1.5490485	3.819949	7.0605006
	10481585	1.5664065	3.779846	7.768586
	10481600	1.6214731	3.5607765	8.566454
	10481601	1.5101427	3.2668881	9.394848
	10481616	1.2797008	2.961029	10.103531
	10481619	1.0462662	2.7281928	10.563816
	10481629	0.83138657	2.5516205	10.770915
	10481645	0.6967127	2.4893713	10.842741
	10481648	0.6907272	2.5899277	10.760141
	10481662	0.7422025	2.8341362	10.490194
	10481669	0.7846996	3.2261868	10.109517
	10481684	0.9379285	3.719991	9.816826
	10481700	1.1468226	4.083311	9.534908
	10481700	1.376666	4.3209357	9.225458
	10481716	1.5568297	4.4633904	9.106346
	10481719	1.555034	4.6166196	9.326612
	10481729	1.400608	4.569334	9.795278
	10481745	1.2731167	4.2760444	10.077195
	10481749	1.1474211	4.009091	9.962274
	10481761	0.89423436	3.8391025	9.6845455
	10481769	0.5823896	3.7481227	9.455899
	10481784	0.3513491	3.7900212	9.1668
	10481798	0.14664486	3.9151182	8.779537
	10481798	0.04309563	4.0581717	8.415619
	10481817	0.017357962	4.1305966	8.336012
	10481819	-0.16879122	4.0737343	8.789114
	10481828	-0.11851298	3.9558198	9.376891
	10481845	0.017956512	3.7427359	9.8754835
	10481848	0.02813187	3.578733	10.214862
	10481861	-0.1340753	3.5332432	10.156203
	10481872	-0.35194764	3.5170822	9.610924
	10481900	-0.5177461	3.6092591	8.942344
	10481901	-0.6619968	3.788824	8.334815
	10481902	-0.81881696	3.940856	7.916428
	10481910	-0.74639237	4.1838675	7.65127
	10481919	-0.9175778	4.2299557	7.993641
	10481950	-1.1180922	4.2341456	8.450933
	10481951	-1.3078327	4.1934443	8.770559
	10481965	-1.4197617	3.9516299	9.126099
	10481968	-1.4622587	3.6248214	9.479841
	10481975	-1.5825673	3.3135753	9.69532
	10481979	-1.846528	3.1016884	9.913791
	10482028	-1.9087774	2.983774	10.180145
	10482041	-1.7992426	2.9149406	10.540473
	10482041	-1.6017209	2.9508536	10.895413
	10482042	-1.3742718	3.0657754	11.143213
	10482042	-0.93732995	3.3452983	11.382633
	10482042	-0.4441244	3.5643678	11.526884
	10482049	-0.12150574	3.560178	11.493365
	10482061	0.019153614	3.3955765	11.1174755
	10482084	-0.04369418	3.1902738	10.439318
	10482084	-0.31543607	3.1010897	9.65821
	10482089	-0.6721721	3.127426	9.059061
	10482099	-0.931943	3.1962593	8.649054
	10482116	-0.96187055	3.2375593	8.414422
	10482120	-0.8283938	3.2908301	8.295909
	10482135	-0.7098808	3.2908301	8.395268
	10482139	-0.5907693	3.2980127	8.540716
	10482149	-0.46686932	3.2453403	8.540117
	10482165	-0.37588966	3.2034419	8.313866
	10482183	-0.41120413	3.1920695	8.104971
	10482184	-0.39025488	3.2369606	8.016386
	10482201	-0.32022446	3.3123782	7.9409685
	10482202	-0.30825347	3.430891	7.8463974
	10482209	-0.35434186	3.4913447	7.5471225
	10482233	-0.40102878	3.502717	7.1047935
	10482233	-0.52133745	3.5823243	6.754043
	10482251	-0.6973112	3.7110126	6.597223
	10482252	-0.83497787	3.7972038	6.613384
	10482259	-0.7942764	3.8762126	6.7971387
	10482279	-0.61171854	3.9612067	7.074866
	10482279	-0.4225766	4.1222167	7.337031
	10482293	-0.37708676	4.2784386	7.650073
	10482299	-0.46627077	4.3897686	7.8583684
