	21837498	-1.4915876	7.626131	5.0062757
	21837500	-1.4772224	7.6093717	4.991312
	21837510	-1.5059528	7.623737	4.970961
	21837523	-1.4903905	7.599196	4.9907136
	21837537	-1.46585	7.5800424	5.0996494
	21837541	-1.4305356	7.577648	5.16549
	21837556	-1.4030021	7.547721	5.2223525
	21837560	-1.3964181	7.5842323	5.193622
	21837575	-1.3940239	7.615357	5.163096
	21837588	-1.4329298	7.581838	5.197213
	21837590	-1.5119383	7.562086	5.243302
	21837604	-1.5460558	7.590218	5.2061915
	21837611	-1.5316905	7.6045833	5.1780596
	21837622	-1.5215151	7.597999	5.175067
	21837638	-1.5131354	7.677606	5.1636944
	21837640	-1.5771804	7.654263	5.1158104
	21837654	-1.6047137	7.5985975	5.0403934
	21837671	-1.602918	7.602189	4.9907136
	21837671	-1.5298948	7.6853876	4.936844
	21837687	-1.508347	7.705738	4.8704047
	21837690	-1.5245079	7.6692266	4.8745947
	21837704	-1.6184803	7.6249337	4.960786
	21837711	-1.6160861	7.6644382	5.0158525
	21837723	-1.5454572	7.691373	4.9398365
	21837737	-1.4766239	7.638102	4.9123034
	21837740	-1.4993688	7.6410947	4.988918
	21837754	-1.4939818	7.665635	5.021838
	21837762	-1.4921862	7.6650367	4.970961
	21837771	-1.4951789	7.6105685	4.970961
	21837787	-1.4544775	7.6249337	4.970961
	21837790	-1.4598645	7.6165543	5.068525
	21837804	-1.4790181	7.599795	5.1475334
	21837812	-1.4760253	7.587225	5.111022
	21837824	-1.4215573	7.586028	5.0571527
	21837838	-1.411382	7.567473	5.0787005
	21837844	-1.4047978	7.5584946	5.145139
	21837855	-1.4305356	7.553706	5.2301335
	21837862	-1.447295	7.557896	5.2726307
	21837871	-1.4796166	7.5626845	5.300164
	21837887	-1.5029601	7.5561004	5.321712
	21837890	-1.4826094	7.53575	5.33907
	21837904	-1.417966	7.5124063	5.3540335
	21837911	-1.3634979	7.4848733	5.429451
	21837922	-1.3485341	7.49445	5.4737434
	21837934	-1.3533225	7.480085	5.46297
	21837941	-1.377863	7.4842744	5.3899465
	21837953	-1.477821	7.503428	5.412093
	21837971	-1.5047557	7.5770497	5.2397103
	21837972	-1.423353	7.5800424	4.956596
	21837987	-1.3922282	7.578247	4.9254713
	21837990	-1.4077905	7.589619	5.040992
	21838003	-1.4562732	7.5549035	5.242703
	21838011	-1.4610616	7.5225816	5.3863554
	21838026	-1.4269443	7.482479	5.4659624
	21838038	-1.3790601	7.450157	5.557541
	21838040	-1.3425486	7.428011	5.6443305
	21838053	-1.2892777	7.3885064	5.6880245
	21838061	-1.2479776	7.3723454	5.6616883
	21838071	-1.3281834	7.383718	5.6239796
	21838086	-1.3820529	7.474099	5.412093
	21838090	-1.3126211	7.53156	5.072715
	21838103	-1.3281834	7.519589	4.933253
	21838111	-1.3533225	7.5447283	4.984728
	21838121	-1.3892355	7.5124063	5.156512
	21838136	-1.3844471	7.499837	5.3019595
	21838144	-1.4030021	7.45315	5.437232
	21838155	-1.4155718	7.433398	5.5383873
	21838169	-1.4251486	7.3926964	5.5982423
	21838171	-1.3946224	7.404069	5.5748987
	21838187	-1.3730747	7.4645224	5.4899044
	21838191	-1.3982137	7.489063	5.4563856
	21838204	-1.460463	7.519589	5.455787
	21838211	-1.4544775	7.5531077	5.3767786
	21838221	-1.4568717	7.543531	5.2863975
	21838239	-1.4867992	7.492056	5.3085437
	21838241	-1.4850036	7.4567413	5.391742
	21838252	-1.4556746	7.45315	5.431845
	21838268	-1.4239515	7.44896	5.4743423
	21838270	-1.3736732	7.475895	5.4462104
	21838286	-1.3491327	7.519589	5.415086
	21838291	-1.3449428	7.5375457	5.3408656
	21838302	-1.3754689	7.526173	5.3235073
	21838318	-1.4329298	7.518392	5.2840033
	21838323	-1.441908	7.4932528	5.2636523
	21838336	-1.4131776	7.491457	5.263054
	21838341	-1.3682863	7.4711065	5.3199162
	21838352	-1.3461399	7.462128	5.385158
	21838370	-1.3784616	7.4615297	5.415086
	21838371	-1.389834	7.465719	5.383961
	21838386	-1.4185646	7.4669166	5.3037553
	21838391	-1.435324	7.4908586	5.2486887
	21838403	-1.3910311	7.52737	5.194819
	21838420	-1.3736732	7.513005	5.197812
	21838421	-1.3628993	7.5136037	5.2624555
	21838435	-1.3515269	7.4812818	5.298967
	21838452	-1.323395	7.4693108	5.357625
	21838452	-1.2982559	7.4567413	5.368997
	21838467	-1.3126211	7.442376	5.3378725
	21838471	-1.3269863	7.45734	5.2929816
	21838486	-1.3317747	7.4627266	5.2786164
	21838492	-1.3700819	7.459734	5.3265004
	21838504	-1.3874398	7.475895	5.397728
	21838519	-1.3784616	7.4986396	5.433042
	21838521	-1.4095862	7.4711065	5.4420204
	21838535	-1.4718355	7.4788876	5.475539
	21838543	-1.4867992	7.49026	5.54557
	21838554	-1.4508862	7.483676	5.553351
	21838576	-1.4580688	7.453748	5.5150437
	21838581	-1.4454993	7.441179	5.4863133
	21838582	-1.3652935	7.45734	5.422867
	21838592	-1.2791022	7.465121	5.391742
	21838603	-1.2006922	7.463325	5.4043117
	21838617	-1.1725603	7.4669166	5.407305
	21838625	-1.198298	7.410054	5.3965306
	21838652	-1.2551602	7.3747396	5.421071
	21838652	-1.2150574	7.4441714	5.29777
	21838653	-1.2084733	7.463924	5.2480903
	21838699	-1.122282	7.482479	5.203199
	21838700	-1.3599066	7.4345946	5.2726307
	21838700	-1.4449008	7.4986396	5.3683987
	21838700	-1.3515269	7.483676	5.336077
	21838701	-1.3437457	7.4711065	5.298967
	21838716	-1.3730747	7.4687123	5.4162827
	21838721	-1.3742718	7.463924	5.48332
	21838731	-1.323395	7.4465656	5.4007206
	21838748	-1.2826935	7.442376	5.3516393
	21838752	-1.3210008	7.45734	5.379771
	21838770	-1.3515269	7.451953	5.3965306
	21838771	-1.4077905	7.436989	5.3767786
	21838784	-1.3569138	7.418434	5.374983
	21838803	-1.3497312	7.428011	5.4025164
	21838804	-1.3623008	7.442376	5.439626
	21838822	-1.3856442	7.435792	5.529409
	21838823	-1.4269443	7.4447703	5.593454
	21838838	-1.4466964	7.447763	5.613206
	21838856	-1.4814123	7.469909	5.5419784
	21838857	-1.423353	7.5171947	5.4085016
	21838868	-1.3940239	7.5429325	5.2887917
	21838871	-1.365892	7.498041	5.241506
	21838884	-1.3341689	7.4735007	5.2516813
	21838900	-1.3401544	7.4735007	5.2852
	21838917	-1.3311762	7.41604	5.300164
	21838917	-1.3084313	7.45315	5.349245
	21838932	-1.2850877	7.491457	5.407903
	21838933	-1.3221979	7.457938	5.465364
	21838949	-1.3042414	7.422025	5.48332
	21838951	-1.2779051	7.41604	5.4420204
	21838965	-1.2695254	7.4363904	5.4312468
	21838971	-1.2491747	7.4483614	5.429451
	21838985	-1.282095	7.442376	5.4043117
	21839001	-1.3138182	7.422025	5.383961
	21839001	-1.3138182	7.4495587	5.3737855
	21839020	-1.3186066	7.459734	5.3821654
	21839021	-1.2791022	7.436989	5.394735
	21839033	-1.2695254	7.431602	5.4444146
	21839055	-1.3006501	7.41604	5.521029
	21839055	-1.3425486	7.428011	5.531803
	21839065	-1.3640964	7.4441714	5.502474
	21839071	-1.3988123	7.442376	5.419874
	21839082	-1.4000094	7.465121	5.3276973
	21839098	-1.376666	7.4812818	5.271434
	21839104	-1.3838485	7.5231805	5.273229
	21839120	-1.3862427	7.543531	5.265448
	21839121	-1.4203602	7.523779	5.2840033
	21839137	-1.4736311	7.503428	5.321113
	21839162	-1.4838065	7.499837	5.33488
	21839162	-1.441908	7.52737	5.361216
	21839167	-1.4143747	7.52737	5.346851
	21839172	-1.4000094	7.49026	5.317522
	21839185	-1.4275428	7.4645224	5.288193
	21839204	-1.371279	7.4705076	5.273828
	21839205	-1.3245921	7.4884644	5.2804117
	21839220	-1.3323733	7.4669166	5.295376
	21839238	-1.3443443	7.425018	5.3324857
	21839238	-1.3443443	7.4202294	5.42167
	21839254	-1.3347675	7.417237	5.5551467
	21839254	-1.3503298	7.421427	5.7029886
